non-specific sequence^length^description^weighted e value^score^adjusted score^e value
gi|77377679|gb|DQ192518.1|^36495^Penicillium chrysogenum strain AS-P-78 hypothetical protein genes, complete cds; penicillin gene cluster, complete sequence; and hypothetical protein genes, partial cds^0.0^72772.0^1.9940265789834224^0.0
gi|326314748|gb|HQ234261.1|^1218^Penicillium sp. x12-91-1 non-ribosomal peptide synthetase gene, partial sequence^0.0^2342.0^1.922824302134647^0.0
gi|77377679|gb|DQ192518.1|^96^Penicillium chrysogenum strain AS-P-78 hypothetical protein genes, complete cds; penicillin gene cluster, complete sequence; and hypothetical protein genes, partial cds^3498670000000000.0^136.0^1.4166666666666667^3.49867e-22
gi|83773738|dbj|AP007169.1|^1214^Aspergillus oryzae RIB40 DNA, SC038^0.0^1236.0^1.0181219110378912^0.0
gi|255956744|ref|XM_002569079.1|^487^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21500) mRNA, partial cds^0.0^976.0^2.004106776180698^0.0
gi|255956714|ref|XM_002569064.1|^591^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21350) mRNA, partial cds^0.0^1184.0^2.003384094754653^0.0
gi|255956718|ref|XM_002569066.1|^152^Penicillium chrysogenum Wisconsin 54-1255 acyl-coenzyme A:isopenicillin N acyltransferase (acyltransferase) AAT/PenDE-Penicillium chrysogenum (AAT) mRNA, partial cds^2.5125499999999995e-31^306.0^2.013157894736842^2.51255e-68
gi|259485327|tpe|BN001306.1|^1108^TPA_asm: Aspergillus nidulans FGSC A4 chromosome VI^3.47711e-118^626.0^0.5649819494584838^3.47711e-155
gi|211588786|emb|AM920436.1|^135^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^287189000000000.0^140.0^1.037037037037037^2.87189e-23
gi|255956718|ref|XM_002569066.1|^710^Penicillium chrysogenum Wisconsin 54-1255 acyl-coenzyme A:isopenicillin N acyltransferase (acyltransferase) AAT/PenDE-Penicillium chrysogenum (AAT) mRNA, partial cds^0.0^1422.0^2.0028169014084507^0.0
gi|992085629|ref|XM_015553178.1|^709^Aspergillus nomius NRRL 13137 acyl-coenzyme A:Isopenicillin N acyltransferase PenDE mRNA^0.0^848.0^1.1960507757404795^0.0
gi|211588786|emb|AM920436.1|^91^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^1.0711999999999999e+28^90.0^0.989010989010989^1.0712e-09
gi|259485327|tpe|BN001306.1|^58^TPA_asm: Aspergillus nidulans FGSC A4 chromosome VI^7.21768e+25^98.0^1.6896551724137931^7.21768e-12
gi|255956730|ref|XM_002569072.1|^47^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21430) mRNA, partial cds^2.51922e+26^96.0^2.0425531914893615^2.51922e-11
gi|148793075|gb|EF601124.1|^98^Penicillium chrysogenum strain Wisconsin 54-1255 penicillin biosynthetic gene cluster, partial sequence^554405000000.0^150.0^1.530612244897959^5.54405e-26
gi|211588786|emb|AM920436.1|^87^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^7.706339999999998e+19^120.0^1.3793103448275863^7.70634e-18
gi|83773738|dbj|AP007169.1|^62^Aspergillus oryzae RIB40 DNA, SC038^2.0679e+25^100.0^1.6129032258064515^2.0679e-12
gi|83773738|dbj|AP007169.1|^58^Aspergillus oryzae RIB40 DNA, SC038^3.06903e+27^92.0^1.5862068965517242^3.06903e-10
gi|148793075|gb|EF601124.1|^467^Penicillium chrysogenum strain Wisconsin 54-1255 penicillin biosynthetic gene cluster, partial sequence^2.8567099999999997e-100^560.0^1.1991434689507494^2.85671e-137
gi|211588786|emb|AM920436.1|^137^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^45508300000.0^154.0^1.1240875912408759^4.55083e-27
gi|255956702|ref|XM_002569058.1|^559^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21280) mRNA, partial cds^0.0^1120.0^2.0035778175313057^0.0
gi|77377679|gb|DQ192518.1|^177^Penicillium chrysogenum strain AS-P-78 hypothetical protein genes, complete cds; penicillin gene cluster, complete sequence; and hypothetical protein genes, partial cds^3.4924999999999995e-23^276.0^1.5593220338983051^3.4925e-60
gi|238498821|ref|XM_002380605.1|^991^Aspergillus flavus NRRL3357 isopenicillin N synthetase PcbC, mRNA^0.0^1268.0^1.2795156407669022^0.0
gi|211588786|emb|AM920436.1|^62^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^2.0679e+25^100.0^1.6129032258064515^2.0679e-12
gi|158515756|gb|EU078169.1|^86^Penicillium chrysogenum C-4 methylsterol oxidase (erg25) mRNA, partial cds^169594.0^174.0^2.0232558139534884^1.69594e-32
gi|148793075|gb|EF601124.1|^338^Penicillium chrysogenum strain Wisconsin 54-1255 penicillin biosynthetic gene cluster, partial sequence^4.23973e-98^552.0^1.6331360946745561^4.23973e-135
gi|258563095|ref|XM_002582247.1|^86^Uncinocarpus reesii 1704 C-4 methylsterol oxidase, mRNA^87851700.0^164.0^1.9069767441860466^8.78517e-30
gi|77377679|gb|DQ192518.1|^58^Penicillium chrysogenum strain AS-P-78 hypothetical protein genes, complete cds; penicillin gene cluster, complete sequence; and hypothetical protein genes, partial cds^2.0679e+25^100.0^1.7241379310344827^2.0679e-12
gi|148793075|gb|EF601124.1|^333^Penicillium chrysogenum strain Wisconsin 54-1255 penicillin biosynthetic gene cluster, partial sequence^2.1962299999999997e-95^542.0^1.6276276276276276^2.19623e-132
gi|83773738|dbj|AP007169.1|^58^Aspergillus oryzae RIB40 DNA, SC038^7.21768e+25^98.0^1.6896551724137931^7.21768e-12
gi|211588786|emb|AM920436.1|^58^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^2.0679e+25^100.0^1.7241379310344827^2.0679e-12
gi|255956740|ref|XM_002569077.1|^96^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21480) mRNA, partial cds^3498670000000000.0^136.0^1.4166666666666667^3.49867e-22
gi|211588786|emb|AM920436.1|^101^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^4.26226e+16^132.0^1.306930693069307^4.26226e-21
gi|255956722|ref|XM_002569068.1|^11370^Penicillium chrysogenum Wisconsin 54-1255 alpha-aminoadipyl-cysteinyl-valine synthetase pcbAB/acvA-Penicillium chrysogenum [putative sequencing error] (pcbAB) mRNA, partial cds^0.0^22742.0^2.0001759014951626^0.0
gi|255956708|ref|XM_002569061.1|^49^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21310) mRNA, partial cds^2.0679e+25^100.0^2.0408163265306123^2.0679e-12
gi|211588786|emb|AM920436.1|^467^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^4.84608e-53^386.0^0.8265524625267666^4.84608e-90
gi|211588786|emb|AM920436.1|^867^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^0.0^832.0^0.9596309111880046^0.0
gi|211588786|emb|AM920436.1|^98^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^13038300000.0^156.0^1.5918367346938775^1.30383e-27
gi|211588786|emb|AM920436.1|^122^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^6.32575e+18^124.0^1.0163934426229508^6.32575e-19
gi|77377679|gb|DQ192518.1|^338^Penicillium chrysogenum strain AS-P-78 hypothetical protein genes, complete cds; penicillin gene cluster, complete sequence; and hypothetical protein genes, partial cds^4.23973e-98^552.0^1.6331360946745561^4.23973e-135
gi|83773738|dbj|AP007169.1|^58^Aspergillus oryzae RIB40 DNA, SC038^7.21768e+25^98.0^1.6896551724137931^7.21768e-12
gi|124490688|gb|EF041821.1|^1159^Penicillium nalgiovense pcbC-pcbAB intergenic spacer, partial sequence; and PcbAB (pcbAB) gene, partial cds^0.0^1758.0^1.5168248490077654^0.0
gi|211588786|emb|AM920436.1|^144^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^6.32575e+18^124.0^0.8611111111111112^6.32575e-19
gi|302667379|ref|XM_003025230.1|^414^Trichophyton verrucosum HKI 0517 hypothetical protein, mRNA^48589.399999999994^176.0^0.4251207729468599^4.85894e-33
gi|1015624003|gb|AH000059.3|^1737^Aspergillus nidulans acv synthetase (acvA) gene, partial cds^1.1366699999999998e-111^602.0^0.3465745538284398^1.13667e-148
gi|259485327|tpe|BN001306.1|^977^TPA_asm: Aspergillus nidulans FGSC A4 chromosome VI^0.0^822.0^0.8413510747185261^0.0
gi|255956708|ref|XM_002569061.1|^111^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21310) mRNA, partial cds^4.54681e-09^224.0^2.018018018018018^4.54681e-46
gi|238498823|ref|XM_002380606.1|^710^Aspergillus flavus NRRL3357 acyl-coenzyme A:Isopenicillin N acyltransferase PenDE, mRNA^0.0^836.0^1.1774647887323944^0.0
gi|255956718|ref|XM_002569066.1|^176^Penicillium chrysogenum Wisconsin 54-1255 acyl-coenzyme A:isopenicillin N acyltransferase (acyltransferase) AAT/PenDE-Penicillium chrysogenum (AAT) mRNA, partial cds^2.35115e-44^354.0^2.0113636363636362^2.35115e-81
gi|211588786|emb|AM920436.1|^212^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^6.31459e-20^264.0^1.2452830188679245^6.31459e-57
gi|148793075|gb|EF601124.1|^176^Penicillium chrysogenum strain Wisconsin 54-1255 penicillin biosynthetic gene cluster, partial sequence^3.4924999999999995e-23^276.0^1.5681818181818181^3.4925e-60
gi|255956708|ref|XM_002569061.1|^397^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21310) mRNA, partial cds^0.0^790.0^1.9899244332493702^0.0
gi|255956708|ref|XM_002569061.1|^211^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21310) mRNA, partial cds^1.3896499999999999e-34^318.0^1.5071090047393365^1.38965e-71
gi|67524326|ref|XM_655133.1|^10430^Aspergillus nidulans FGSC A4 N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-valine synthase partial mRNA^0.0^4672.0^0.4479386385426654^0.0
gi|77377679|gb|DQ192518.1|^467^Penicillium chrysogenum strain AS-P-78 hypothetical protein genes, complete cds; penicillin gene cluster, complete sequence; and hypothetical protein genes, partial cds^2.8567099999999997e-100^560.0^1.1991434689507494^2.85671e-137
gi|148793075|gb|EF601124.1|^57250^Penicillium chrysogenum strain Wisconsin 54-1255 penicillin biosynthetic gene cluster, partial sequence^0.0^113930.0^1.9900436681222708^0.0
gi|77377679|gb|DQ192518.1|^17092^Penicillium chrysogenum strain AS-P-78 hypothetical protein genes, complete cds; penicillin gene cluster, complete sequence; and hypothetical protein genes, partial cds^0.0^34134.0^1.9970746548092675^0.0
gi|169183|gb|M57425.1|PECPCB^59^P.chrysogenum alpha-aminoadypil-cysteinyl-valine synthetase (pcbAB) gene, partial cds^2.0679e+25^100.0^1.694915254237288^2.0679e-12
gi|255956714|ref|XM_002569064.1|^910^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21350) mRNA, partial cds^0.0^1822.0^2.002197802197802^0.0
gi|77377679|gb|DQ192518.1|^435^Penicillium chrysogenum strain AS-P-78 hypothetical protein genes, complete cds; penicillin gene cluster, complete sequence; and hypothetical protein genes, partial cds^2.8567099999999997e-100^560.0^1.2873563218390804^2.85671e-137
gi|77377679|gb|DQ192518.1|^59^Penicillium chrysogenum strain AS-P-78 hypothetical protein genes, complete cds; penicillin gene cluster, complete sequence; and hypothetical protein genes, partial cds^2.0679e+25^100.0^1.694915254237288^2.0679e-12
gi|211588786|emb|AM920436.1|^62^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^2.51922e+26^96.0^1.5483870967741935^2.51922e-11
gi|211588786|emb|AM920436.1|^142^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^554405000000.0^150.0^1.056338028169014^5.54405e-26
gi|211588786|emb|AM920436.1|^55^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^3.06903e+27^92.0^1.6727272727272726^3.06903e-10
gi|211588786|emb|AM920436.1|^111^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^13921.099999999999^178.0^1.6036036036036037^1.39211e-33
gi|259485327|tpe|BN001306.1|^10430^TPA_asm: Aspergillus nidulans FGSC A4 chromosome VI^0.0^4672.0^0.4479386385426654^0.0
gi|1026956856|ref|XM_016741790.1|^140^Penicillium expansum Fatty acid hydroxylase mRNA^1.58699e-08^222.0^1.5857142857142856^1.58699e-45
gi|211588786|emb|AM920436.1|^97^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^3498670000000000.0^136.0^1.402061855670103^3.49867e-22
gi|77377679|gb|DQ192518.1|^1305^Penicillium chrysogenum strain AS-P-78 hypothetical protein genes, complete cds; penicillin gene cluster, complete sequence; and hypothetical protein genes, partial cds^0.0^2584.0^1.9800766283524904^0.0
gi|148793075|gb|EF601124.1|^99^Penicillium chrysogenum strain Wisconsin 54-1255 penicillin biosynthetic gene cluster, partial sequence^13038300000.0^156.0^1.5757575757575757^1.30383e-27
gi|992085629|ref|XM_015553178.1|^181^Aspergillus nomius NRRL 13137 acyl-coenzyme A:Isopenicillin N acyltransferase PenDE mRNA^7211300.0^168.0^0.9281767955801105^7.2113e-31
gi|148793075|gb|EF601124.1|^96^Penicillium chrysogenum strain Wisconsin 54-1255 penicillin biosynthetic gene cluster, partial sequence^3498670000000000.0^136.0^1.4166666666666667^3.49867e-22
gi|211588786|emb|AM920436.1|^135^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^554405000000.0^150.0^1.1111111111111112^5.54405e-26
gi|255956736|ref|XM_002569075.1|^1535^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21460) mRNA, partial cds^0.0^3072.0^2.0013029315960913^0.0
gi|211588786|emb|AM920436.1|^59^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^2.0679e+25^100.0^1.694915254237288^2.0679e-12
gi|148793075|gb|EF601124.1|^97^Penicillium chrysogenum strain Wisconsin 54-1255 penicillin biosynthetic gene cluster, partial sequence^3498670000000000.0^136.0^1.402061855670103^3.49867e-22
gi|83773738|dbj|AP007169.1|^58^Aspergillus oryzae RIB40 DNA, SC038^7.21768e+25^98.0^1.6896551724137931^7.21768e-12
gi|169183|gb|M57425.1|PECPCB^12362^P.chrysogenum alpha-aminoadypil-cysteinyl-valine synthetase (pcbAB) gene, partial cds^0.0^24690.0^1.9972496359812328^0.0
gi|255956720|ref|XM_002569067.1|^995^Penicillium chrysogenum Wisconsin 54-1255 isopenicillin N synthase ips/PcbC-Penicillium chrysogenum (ips) mRNA, partial cds^0.0^1992.0^2.0020100502512563^0.0
gi|296813656|ref|XM_002847120.1|^894^Arthroderma otae CBS 113480 C4-methylsterol oxidase, mRNA^0.0^1442.0^1.6129753914988814^0.0
gi|83773738|dbj|AP007169.1|^70^Aspergillus oryzae RIB40 DNA, SC038^5.92463e+24^102.0^1.457142857142857^5.92463e-13
gi|83773738|dbj|AP007169.1|^58^Aspergillus oryzae RIB40 DNA, SC038^3.06903e+27^92.0^1.5862068965517242^3.06903e-10
gi|3117|emb|X54296.1|^12424^Penicillium acvA gene for ACV synthetase^0.0^24820.0^1.9977462974887314^0.0
gi|3157|emb|X16517.1|^1513^Penicillium chrysogenum pcbC-penDE intergenic region^0.0^3016.0^1.9933906146728355^0.0
gi|211588786|emb|AM920436.1|^139^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^554405000000.0^150.0^1.079136690647482^5.54405e-26
gi|3143|emb|X17436.1|^1584^P.chrysogenum isp gene for isopenicillin N synthase^0.0^3160.0^1.994949494949495^0.0
gi|255956726|ref|XM_002569070.1|^1774^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21410) mRNA, partial cds^0.0^3444.0^1.9413754227733935^0.0
gi|124490685|gb|EF041820.1|^1166^Penicillium chrysogenum PcbC (pcbC) gene, partial cds; pcbC-pcbAB intergenic spacer, complete sequence; and PcbAB (pcbAB) gene, partial cds^0.0^2254.0^1.9331046312178388^0.0
gi|83773738|dbj|AP007169.1|^58^Aspergillus oryzae RIB40 DNA, SC038^7.21768e+25^98.0^1.6896551724137931^7.21768e-12
gi|83773738|dbj|AP007169.1|^65^Aspergillus oryzae RIB40 DNA, SC038^5.92463e+24^102.0^1.5692307692307692^5.92463e-13
gi|155965110|gb|EF612265.1|^1846^Penicillium chrysogenum penicillin gene cluster, partial sequence^0.0^3584.0^1.9414951245937162^0.0
gi|211588786|emb|AM920436.1|^123^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^3.7388499999999996e+28^88.0^0.7154471544715447^3.73885e-09
gi|255956722|ref|XM_002569068.1|^125^Penicillium chrysogenum Wisconsin 54-1255 alpha-aminoadipyl-cysteinyl-valine synthetase pcbAB/acvA-Penicillium chrysogenum [putative sequencing error] (pcbAB) mRNA, partial cds^0.0148636^200.0^1.6^1.48636e-39
gi|211588786|emb|AM920436.1|^467^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^2.8567099999999997e-100^560.0^1.1991434689507494^2.85671e-137
gi|2318|emb|X54853.1|^10430^Aspergillus nidulans acvA gene^0.0^4658.0^0.44659635666347075^0.0
gi|148793075|gb|EF601124.1|^58^Penicillium chrysogenum strain Wisconsin 54-1255 penicillin biosynthetic gene cluster, partial sequence^2.0679e+25^100.0^1.7241379310344827^2.0679e-12
gi|255956712|ref|XM_002569063.1|^1355^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21340) mRNA, partial cds^0.0^2712.0^2.0014760147601476^0.0
gi|315040568|ref|XM_003169614.1|^268^Arthroderma gypseum CBS 118893 C-4 methylsterol oxidase (MGYG_08571) mRNA, partial cds^1.3872e-72^458.0^1.708955223880597^1.3872e-109
gi|302667379|ref|XM_003025230.1|^969^Trichophyton verrucosum HKI 0517 hypothetical protein, mRNA^0.181076^196.0^0.20227038183694532^1.81076e-38
gi|258563095|ref|XM_002582247.1|^559^Uncinocarpus reesii 1704 C-4 methylsterol oxidase, mRNA^0.0^1030.0^1.8425760286225403^0.0
gi|238498819|ref|XM_002380604.1|^11175^Aspergillus flavus NRRL3357 ACV synthetase PcbAB, mRNA^0.0^11536.0^1.032304250559284^0.0
gi|302667379|ref|XM_003025230.1|^207^Trichophyton verrucosum HKI 0517 hypothetical protein, mRNA^1.0711999999999999e+28^90.0^0.43478260869565216^1.0712e-09
gi|211588786|emb|AM920436.1|^96^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^3498670000000000.0^136.0^1.4166666666666667^3.49867e-22
gi|255956738|ref|XM_002569076.1|^1226^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21470) mRNA, partial cds^0.0^2454.0^2.00163132137031^0.0
gi|211588786|emb|AM920436.1|^333^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^4.23973e-98^552.0^1.6576576576576576^4.23973e-135
gi|1026956856|ref|XM_016741790.1|^203^Penicillium expansum Fatty acid hydroxylase mRNA^1.5855899999999999e-27^292.0^1.438423645320197^1.58559e-64
gi|211588786|emb|AM920436.1|^98^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^554405000000.0^150.0^1.530612244897959^5.54405e-26
gi|211588786|emb|AM920436.1|^65^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^2.51922e+26^96.0^1.476923076923077^2.51922e-11
gi|211588786|emb|AM920436.1|^176^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^3.4924999999999995e-23^276.0^1.5681818181818181^3.4925e-60
gi|83773738|dbj|AP007169.1|^1005^Aspergillus oryzae RIB40 DNA, SC038^0.0^1292.0^1.2855721393034827^0.0
gi|238498823|ref|XM_002380606.1|^152^Aspergillus flavus NRRL3357 acyl-coenzyme A:Isopenicillin N acyltransferase PenDE, mRNA^48589.399999999994^176.0^1.1578947368421053^4.85894e-33
gi|315040568|ref|XM_003169614.1|^86^Arthroderma gypseum CBS 118893 C-4 methylsterol oxidase (MGYG_08571) mRNA, partial cds^45508300000.0^154.0^1.7906976744186047^4.55083e-27
gi|211588786|emb|AM920436.1|^109^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^1.39334e+23^108.0^0.9908256880733946^1.39334e-14
gi|211588786|emb|AM920436.1|^85^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^1.39334e+23^108.0^1.2705882352941176^1.39334e-14
gi|259485327|tpe|BN001306.1|^58^TPA_asm: Aspergillus nidulans FGSC A4 chromosome VI^3.06903e+27^92.0^1.5862068965517242^3.06903e-10
gi|3117|emb|X54296.1|^162^Penicillium acvA gene for ACV synthetase^6.31459e-20^264.0^1.6296296296296295^6.31459e-57
gi|211588786|emb|AM920436.1|^497^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^0.0518791^198.0^0.3983903420523139^5.18791e-39
gi|158515756|gb|EU078169.1|^598^Penicillium chrysogenum C-4 methylsterol oxidase (erg25) mRNA, partial cds^0.0^1198.0^2.0033444816053514^0.0
gi|211588786|emb|AM920436.1|^65^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^4.8632299999999995e+23^106.0^1.6307692307692307^4.86323e-14
gi|211588786|emb|AM920436.1|^338^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^4.23973e-98^552.0^1.6331360946745561^4.23973e-135
gi|124490747|gb|EF088655.1|^1166^Penicillium chrysogenum PcbC (pcbC) gene, partial cds; pcbC-pcbAB intergenic spacer, complete sequence; and PcbAB (pcbAB) gene, partial cds^0.0^2334.0^2.0017152658662094^0.0
gi|83773738|dbj|AP007169.1|^11266^Aspergillus oryzae RIB40 DNA, SC038^0.0^11516.0^1.022190662169359^0.0
gi|255956726|ref|XM_002569070.1|^273^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21410) mRNA, partial cds^8.754189999999999e-69^444.0^1.6263736263736264^8.75419e-106
gi|83773738|dbj|AP007169.1|^58^Aspergillus oryzae RIB40 DNA, SC038^3.06903e+27^92.0^1.5862068965517242^3.06903e-10
gi|302667379|ref|XM_003025230.1|^4576^Trichophyton verrucosum HKI 0517 hypothetical protein, mRNA^0.0^1408.0^0.3076923076923077^0.0
gi|169173|gb|M31454.1|PECAAT^2286^P.chrysogenum acyl-coenzyme A: 6-aminopenicillanic-acid-acyltransferase (aat) gene, partial cds^0.0^4554.0^1.9921259842519685^0.0
gi|77377679|gb|DQ192518.1|^98^Penicillium chrysogenum strain AS-P-78 hypothetical protein genes, complete cds; penicillin gene cluster, complete sequence; and hypothetical protein genes, partial cds^13038300000.0^156.0^1.5918367346938775^1.30383e-27
gi|211588786|emb|AM920436.1|^517^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^0.0^746.0^1.4429400386847195^0.0
gi|317155915|ref|XM_001825395.2|^11266^Aspergillus oryzae RIB40 N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-valine synthase, mRNA^0.0^11516.0^1.022190662169359^0.0
gi|255956728|ref|XM_002569071.1|^1880^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21420) mRNA, partial cds^0.0^3762.0^2.001063829787234^0.0
gi|211588786|emb|AM920436.1|^99^Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21^13038300000.0^156.0^1.5757575757575757^1.30383e-27
gi|992085629|ref|XM_015553178.1|^156^Aspergillus nomius NRRL 13137 acyl-coenzyme A:Isopenicillin N acyltransferase PenDE mRNA^0.00010015^208.0^1.3333333333333333^1.0015e-41
gi|255956702|ref|XM_002569058.1|^86^Penicillium chrysogenum Wisconsin 54-1255 hypothetical protein (Pc21g21280) mRNA, partial cds^169594.0^174.0^2.0232558139534884^1.69594e-32
gi|169181|gb|M15083.1|PECIPS^995^P.chrysogenum IPS gene encoding isopenicillin N synthetase, partial cds^0.0^1982.0^1.9919597989949749^0.0
