non-specific sequence^length^description^weighted e value^score^adjusted score^e value
gi|146403799|gb|CP000494.1|^355^Bradyrhizobium sp. BTAi1, partial genome^4.875029999999999e-13^236.0^0.6647887323943662^4.87503e-50
gi|749800189|gb|KP006601.1|^307^Eleftheria terrae teixobactin gene cluster, partial sequence^207475000.0^160.0^0.5211726384364821^2.07475e-29
gi|930571144|gb|CP012688.1|^306^Ralstonia solanacearum strain UY031 plasmid, partial sequence^0.0100571^198.0^0.6470588235294118^1.00571e-39
gi|959204059|emb|LN899819.1|^304^Ralstonia solanacearum genome assembly 9 genomes, chromosome : I^400521.0^170.0^0.5592105263157895^4.00521e-32
gi|959672264|emb|LN899820.1|^307^Ralstonia solanacearum genome assembly 9 genomes, chromosome : II^1.94147e-05^208.0^0.6775244299674267^1.94147e-42
gi|365804155|gb|CP003219.1|^1319^Streptomyces cattleya DSM 46488, partial genome^1.93804e-43^348.0^0.26383623957543595^1.93804e-80
gi|951306652|gb|CP013141.1|^302^Lysobacter antibioticus strain ATCC 29479 genome^724158000.0^158.0^0.5231788079470199^7.24158e-29
gi|826168461|gb|CP011371.1|^287^[Polyangium] brachysporum strain DSM 7029, partial genome^207475000.0^160.0^0.5574912891986062^2.07475e-29
gi|772904020|gb|CP009323.1|^378^Burkholderia gladioli strain ATCC 10248 chromosome 1, partial sequence^8822050000.0^154.0^0.4074074074074074^8.82205e-28
gi|299073288|emb|FP885907.1|^329^Ralstonia solanacearum CFBP2957 plasmid RCFBPv3_mp, partial genome^59442500.0^162.0^0.49240121580547114^5.94425e-30
gi|951715918|gb|CP011131.1|^452^Lysobacter gummosus strain 3.2.11, partial genome^63.46699999999999^184.0^0.40707964601769914^6.3467e-36
gi|951301122|gb|CP013140.1|^332^Lysobacter enzymogenes strain C3 genome^114751.0^172.0^0.5180722891566265^1.14751e-32
gi|337764029|emb|FQ859185.1|^1230^Streptomyces cattleya str. NRRL 8057 main chromosome, partial genome^1.0738e-08^220.0^0.17886178861788618^1.0738e-45
gi|959236254|emb|LN899827.1|^241^Ralstonia solanacearum genome assembly 9 genomes, chromosome : IX^30792000000.0^152.0^0.6307053941908713^3.0792e-27
gi|299073288|emb|FP885907.1|^334^Ralstonia solanacearum CFBP2957 plasmid RCFBPv3_mp, partial genome^1.0738e-08^220.0^0.6586826347305389^1.0738e-45
gi|951715918|gb|CP011131.1|^244^Lysobacter gummosus strain 3.2.11, partial genome^2698.69^178.0^0.7295081967213115^2.69869e-34
gi|30407128|emb|AL646053.1|^307^Ralstonia solanacearum GMI1000 megaplasmid partial sequence^32876.700000000004^174.0^0.5667752442996743^3.28767e-33
gi|826168461|gb|CP011371.1|^439^[Polyangium] brachysporum strain DSM 7029, partial genome^0.12252^194.0^0.4419134396355353^1.2252e-38
gi|959220006|emb|LN899824.1|^261^Ralstonia solanacearum genome assembly 9 genomes, chromosome : VI^114751.0^172.0^0.6590038314176245^1.14751e-32
gi|951715918|gb|CP011131.1|^247^Lysobacter gummosus strain 3.2.11, partial genome^8822050000.0^154.0^0.6234817813765182^8.82205e-28
gi|749800189|gb|KP006601.1|^397^Eleftheria terrae teixobactin gene cluster, partial sequence^17030600.0^164.0^0.41309823677581864^1.70306e-30
gi|930568023|gb|CP012687.1|^367^Ralstonia solanacearum strain UY031, partial genome^1.39672e-13^238.0^0.6485013623978202^1.39672e-50
gi|951301122|gb|CP013140.1|^271^Lysobacter enzymogenes strain C3 genome^59442500.0^162.0^0.5977859778597786^5.94425e-30
gi|689271676|gb|CP003811.1|^485^Methylobacterium oryzae CBMB20, partial genome^1.30815e-07^216.0^0.44536082474226807^1.30815e-44
gi|826168461|gb|CP011371.1|^348^[Polyangium] brachysporum strain DSM 7029, partial genome^1397950.0^168.0^0.4827586206896552^1.39795e-31
gi|299068436|emb|FP885896.1|^270^Ralstonia solanacearum CMR15 plasmid CMR15_mp, partial genome^8822050000.0^154.0^0.5703703703703704^8.82205e-28
gi|959672264|emb|LN899820.1|^307^Ralstonia solanacearum genome assembly 9 genomes, chromosome : II^17030600.0^164.0^0.5342019543973942^1.70306e-30
gi|951301122|gb|CP013140.1|^317^Lysobacter enzymogenes strain C3 genome^2527560000.0^156.0^0.4921135646687697^2.52756e-28
gi|937314366|gb|CP012831.1|^304^Pseudomonas fluorescens strain FW300-N2C3, partial genome^32876.700000000004^174.0^0.5723684210526315^3.28767e-33
gi|826168461|gb|CP011371.1|^301^[Polyangium] brachysporum strain DSM 7029, partial genome^30792000000.0^152.0^0.5049833887043189^3.0792e-27
gi|959204059|emb|LN899819.1|^254^Ralstonia solanacearum genome assembly 9 genomes, chromosome : I^59442500.0^162.0^0.6377952755905512^5.94425e-30
gi|146403799|gb|CP000494.1|^230^Bradyrhizobium sp. BTAi1, partial genome^32876.700000000004^174.0^0.7565217391304347^3.28767e-33
gi|520999024|gb|CP003969.1|^249^Sorangium cellulosum So0157-2, partial genome^107475000000.0^150.0^0.6024096385542169^1.07475e-26
gi|45005|emb|X57310.1|^10325^Nocardia lactamdurans pcbAB and pcbC genes for alpha-aminoadipyl-L-cysteinyl-D-valine synthetase and isopenicillin N synthase^0.0^4498.0^0.43564164648910414^0.0
gi|520999024|gb|CP003969.1|^378^Sorangium cellulosum So0157-2, partial genome^17030600.0^164.0^0.43386243386243384^1.70306e-30
gi|342298470|emb|FR831800.1|^306^Myxococcus xanthus althiomycin biosynthetic gene cluster (almEDCABF genes), strain DK897^114751.0^172.0^0.5620915032679739^1.14751e-32
gi|347668095|gb|JN596952.1|^317^Lysobacter enzymogenes strain OH11 WAPS biosynthetic gene cluster, partial sequence^63.46699999999999^184.0^0.580441640378549^6.3467e-36
gi|520999024|gb|CP003969.1|^300^Sorangium cellulosum So0157-2, partial genome^724158000.0^158.0^0.5266666666666666^7.24158e-29
gi|337764029|emb|FQ859185.1|^339^Streptomyces cattleya str. NRRL 8057 main chromosome, partial genome^400521.0^170.0^0.5014749262536873^4.00521e-32
gi|1752727|dbj|D50308.1|^370^Lysobacter lactamgenus DNA for alpha-aminoadipyl-cysteinyl-valine synthetase, partial cds^2.5253300000000003e-10^226.0^0.6108108108108108^2.52533e-47
gi|689271676|gb|CP003811.1|^313^Methylobacterium oryzae CBMB20, partial genome^0.0100571^198.0^0.6325878594249201^1.00571e-39
gi|959204059|emb|LN899819.1|^294^Ralstonia solanacearum genome assembly 9 genomes, chromosome : I^207475000.0^160.0^0.54421768707483^2.07475e-29
gi|951301122|gb|CP013140.1|^551^Lysobacter enzymogenes strain C3 genome^8822050000.0^154.0^0.279491833030853^8.82205e-28
gi|959236254|emb|LN899827.1|^307^Ralstonia solanacearum genome assembly 9 genomes, chromosome : IX^0.00023651999999999996^204.0^0.6644951140065146^2.3652e-41
gi|520999024|gb|CP003969.1|^296^Sorangium cellulosum So0157-2, partial genome^1.94147e-05^208.0^0.7027027027027027^1.94147e-42
gi|469775917|gb|CP004013.1|^270^Ralstonia solanacearum FQY_4 megaplasmid, partial sequence^59442500.0^162.0^0.6^5.94425e-30
gi|520999024|gb|CP003969.1|^280^Sorangium cellulosum So0157-2, partial genome^8822050000.0^154.0^0.55^8.82205e-28
gi|520999024|gb|CP003969.1|^303^Sorangium cellulosum So0157-2, partial genome^4.5658999999999993e-07^214.0^0.7062706270627063^4.5659e-44
gi|1036556009|gb|CP015851.1|^270^Ralstonia solanacearum strain YC40-M plasmid, partial sequence^59442500.0^162.0^0.6^5.94425e-30
gi|67524326|ref|XM_655133.1|^847^Aspergillus nidulans FGSC A4 N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-valine synthase partial mRNA^1.307e-26^286.0^0.33766233766233766^1.307e-63
gi|951306652|gb|CP013141.1|^356^Lysobacter antibioticus strain ATCC 29479 genome^59442500.0^162.0^0.4550561797752809^5.94425e-30
gi|930568023|gb|CP012687.1|^321^Ralstonia solanacearum strain UY031, partial genome^207475000.0^160.0^0.4984423676012461^2.07475e-29
gi|951306652|gb|CP013141.1|^368^Lysobacter antibioticus strain ATCC 29479 genome^8822050000.0^154.0^0.41847826086956524^8.82205e-28
gi|689271676|gb|CP003811.1|^313^Methylobacterium oryzae CBMB20, partial genome^0.00023651999999999996^204.0^0.6517571884984026^2.3652e-41
gi|826168461|gb|CP011371.1|^244^[Polyangium] brachysporum strain DSM 7029, partial genome^32876.700000000004^174.0^0.7131147540983607^3.28767e-33
gi|937314366|gb|CP012831.1|^329^Pseudomonas fluorescens strain FW300-N2C3, partial genome^107475000000.0^150.0^0.45592705167173253^1.07475e-26
gi|930568023|gb|CP012687.1|^307^Ralstonia solanacearum strain UY031, partial genome^0.0351026^196.0^0.6384364820846905^3.51026e-39
gi|578005119|gb|CP007155.1|^295^Kutzneria albida DSM 43870, partial genome^375123000000.0^148.0^0.5016949152542373^3.75123e-26
gi|30407128|emb|AL646053.1|^270^Ralstonia solanacearum GMI1000 megaplasmid partial sequence^30792000000.0^152.0^0.562962962962963^3.0792e-27
gi|951715918|gb|CP011131.1|^301^Lysobacter gummosus strain 3.2.11, partial genome^0.0100571^198.0^0.6578073089700996^1.00571e-39
gi|951301122|gb|CP013140.1|^291^Lysobacter enzymogenes strain C3 genome^17030600.0^164.0^0.563573883161512^1.70306e-30
gi|769806|emb|X56660.1|^162^L.lactamgenus YK90 DNA for cephalosporin biosynthesis genes^1.81515e-37^326.0^2.0123456790123457^1.81515e-74
gi|959672264|emb|LN899820.1|^252^Ralstonia solanacearum genome assembly 9 genomes, chromosome : II^59442500.0^162.0^0.6428571428571429^5.94425e-30
gi|826168461|gb|CP011371.1|^305^[Polyangium] brachysporum strain DSM 7029, partial genome^1.4926^190.0^0.6229508196721312^1.4926e-37
gi|259485327|tpe|BN001306.1|^847^TPA_asm: Aspergillus nidulans FGSC A4 chromosome VI^1.307e-26^286.0^0.33766233766233766^1.307e-63
gi|951715918|gb|CP011131.1|^463^Lysobacter gummosus strain 3.2.11, partial genome^724158000.0^158.0^0.3412526997840173^7.24158e-29
gi|951301122|gb|CP013140.1|^363^Lysobacter enzymogenes strain C3 genome^30792000000.0^152.0^0.418732782369146^3.0792e-27
gi|826168461|gb|CP011371.1|^383^[Polyangium] brachysporum strain DSM 7029, partial genome^1.4926^190.0^0.4960835509138381^1.4926e-37
gi|689271676|gb|CP003811.1|^485^Methylobacterium oryzae CBMB20, partial genome^1.5936599999999998e-06^212.0^0.43711340206185567^1.59366e-43
gi|299073288|emb|FP885907.1|^307^Ralstonia solanacearum CFBP2957 plasmid RCFBPv3_mp, partial genome^0.42763799999999996^192.0^0.6254071661237784^4.27638e-38
gi|951715918|gb|CP011131.1|^280^Lysobacter gummosus strain 3.2.11, partial genome^2698.69^178.0^0.6357142857142857^2.69869e-34
gi|951715918|gb|CP011131.1|^508^Lysobacter gummosus strain 3.2.11, partial genome^724158000.0^158.0^0.3110236220472441^7.24158e-29
gi|951306652|gb|CP013141.1|^296^Lysobacter antibioticus strain ATCC 29479 genome^59442500.0^162.0^0.5472972972972973^5.94425e-30
gi|1036556009|gb|CP015851.1|^548^Ralstonia solanacearum strain YC40-M plasmid, partial sequence^773.187^180.0^0.3284671532846715^7.73187e-35
gi|755895103|gb|CP002580.1|^360^Burkholderia glumae PG1 chromosome 1, partial sequence^6.3411e-18^254.0^0.7055555555555556^6.3411e-55
gi|951715918|gb|CP011131.1|^280^Lysobacter gummosus strain 3.2.11, partial genome^773.187^180.0^0.6428571428571429^7.73187e-35
gi|1752727|dbj|D50308.1|^1296^Lysobacter lactamgenus DNA for alpha-aminoadipyl-cysteinyl-valine synthetase, partial cds^0.12252^194.0^0.14969135802469136^1.2252e-38
gi|772904020|gb|CP009323.1|^309^Burkholderia gladioli strain ATCC 10248 chromosome 1, partial sequence^18.1836^186.0^0.6019417475728155^1.81836e-36
gi|365804155|gb|CP003219.1|^357^Streptomyces cattleya DSM 46488, partial genome^114751.0^172.0^0.48179271708683474^1.14751e-32
gi|520999024|gb|CP003969.1|^247^Sorangium cellulosum So0157-2, partial genome^107475000000.0^150.0^0.6072874493927125^1.07475e-26
gi|826168461|gb|CP011371.1|^253^[Polyangium] brachysporum strain DSM 7029, partial genome^59442500.0^162.0^0.6403162055335968^5.94425e-30
gi|951301122|gb|CP013140.1|^298^Lysobacter enzymogenes strain C3 genome^5.562409999999999e-06^210.0^0.7046979865771812^5.56241e-43
gi|1046920989|gb|CP016559.1|^11162^Streptomyces clavuligerus strain F613-1, partial genome^0.0^3824.0^0.34259093352445796^0.0
gi|299068436|emb|FP885896.1|^307^Ralstonia solanacearum CMR15 plasmid CMR15_mp, partial genome^63.46699999999999^184.0^0.5993485342019544^6.3467e-36
gi|337764029|emb|FQ859185.1|^347^Streptomyces cattleya str. NRRL 8057 main chromosome, partial genome^5.20969^188.0^0.5417867435158501^5.20969e-37
gi|689271676|gb|CP003811.1|^313^Methylobacterium oryzae CBMB20, partial genome^0.0100571^198.0^0.6325878594249201^1.00571e-39
gi|951715918|gb|CP011131.1|^304^Lysobacter gummosus strain 3.2.11, partial genome^114751.0^172.0^0.5657894736842105^1.14751e-32
gi|730587126|gb|CP009747.1|^301^Pseudomonas parafulva strain CRS01-1, partial genome^2527560000.0^156.0^0.5182724252491694^2.52756e-28
gi|52222852|gb|AY735112.1|^239^Streptomyces hygroscopicus mannopeptimycin biosynthetic gene cluster, partial sequence^63.46699999999999^184.0^0.7698744769874477^6.3467e-36
gi|951306652|gb|CP013141.1|^325^Lysobacter antibioticus strain ATCC 29479 genome^7.235189999999999e-11^228.0^0.7015384615384616^7.23519e-48
gi|959209244|emb|LN899821.1|^307^Ralstonia solanacearum genome assembly 9 genomes, chromosome : III^2698.69^178.0^0.5798045602605864^2.69869e-34
gi|342298470|emb|FR831800.1|^288^Myxococcus xanthus althiomycin biosynthetic gene cluster (almEDCABF genes), strain DK897^0.0351026^196.0^0.6805555555555556^3.51026e-39
gi|347668095|gb|JN596952.1|^324^Lysobacter enzymogenes strain OH11 WAPS biosynthetic gene cluster, partial sequence^17030600.0^164.0^0.5061728395061729^1.70306e-30
gi|43423|emb|X17355.1|^159^Flavobacterium pcbC gene for isopenicillin N synthase^1.39549e-32^308.0^1.9371069182389937^1.39549e-69
gi|511485|gb|U12015.1|SCU12015^2270^Streptomyces clavuligerus lysine e-aminotransferase (lat) gene, complete cds, and delta-(L-alpha-aminoadipyl)-L-cysteinyl-D- valine synthetase (pcbAB) gene, partial cds^0.0^910.0^0.4008810572687225^0.0
gi|951715918|gb|CP011131.1|^463^Lysobacter gummosus strain 3.2.11, partial genome^17030600.0^164.0^0.3542116630669546^1.70306e-30
gi|689271676|gb|CP003811.1|^485^Methylobacterium oryzae CBMB20, partial genome^1.5936599999999998e-06^212.0^0.43711340206185567^1.59366e-43
gi|826168461|gb|CP011371.1|^306^[Polyangium] brachysporum strain DSM 7029, partial genome^375123000000.0^148.0^0.48366013071895425^3.75123e-26
gi|469775917|gb|CP004013.1|^307^Ralstonia solanacearum FQY_4 megaplasmid, partial sequence^1.94147e-05^208.0^0.6775244299674267^1.94147e-42
gi|1036556009|gb|CP015851.1|^270^Ralstonia solanacearum strain YC40-M plasmid, partial sequence^724158000.0^158.0^0.5851851851851851^7.24158e-29
gi|520999024|gb|CP003969.1|^249^Sorangium cellulosum So0157-2, partial genome^107475000000.0^150.0^0.6024096385542169^1.07475e-26
gi|1036556009|gb|CP015851.1|^339^Ralstonia solanacearum strain YC40-M plasmid, partial sequence^724158000.0^158.0^0.46607669616519176^7.24158e-29
gi|959204059|emb|LN899819.1|^307^Ralstonia solanacearum genome assembly 9 genomes, chromosome : I^0.0100571^198.0^0.6449511400651465^1.00571e-39
gi|1752727|dbj|D50308.1|^1320^Lysobacter lactamgenus DNA for alpha-aminoadipyl-cysteinyl-valine synthetase, partial cds^0.12252^194.0^0.14696969696969697^1.2252e-38
gi|951306652|gb|CP013141.1|^353^Lysobacter antibioticus strain ATCC 29479 genome^1397950.0^168.0^0.47592067988668557^1.39795e-31
gi|951715918|gb|CP011131.1|^306^Lysobacter gummosus strain 3.2.11, partial genome^9419.34^176.0^0.5751633986928104^9.41934e-34
